"EID","Tag","TagDate","TagLon","TagLat","TagCL","TagSex","CapDate","CapLon","CapLat","CapCL","CapSex","DAL","SizeDiff","MoltIncr","Molted","z","TagDepth","CapDepth","subarea","degreedays"
15,370,1987-08-12,-65.3166666666667,43.65,73,1,1987-08-18,-65.3166666666667,43.65,71,1,6,-2,-0.0273972602739726,0,3.7495031394396,3.7495031394396,3.7495031394396,"33W",98.6294506074032
16,388,1982-09-05,-65.2833333333333,43.6166666666667,29,NA,1983-08-09,-65.2833333333333,43.6166666666667,33,2,338,4,0.137931034482759,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",2349.17092457544
17,389,1982-09-05,-65.2833333333333,43.6166666666667,37,NA,1982-10-03,-65.2833333333333,43.6166666666667,37,2,28,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",393.653635486116
18,433,1982-09-21,-65.2833333333333,43.6166666666667,34,1,1982-10-03,-65.2833333333333,43.6166666666667,34,1,12,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",170.645219280276
19,522,1982-09-20,-65.2833333333333,43.6166666666667,26,NA,1983-05-13,-65.2833333333333,43.6166666666667,25,1,235,-1,-0.0384615384615385,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1202.63211733924
20,533,1982-08-14,-65.2833333333333,43.6166666666667,36,NA,1983-06-08,-65.2833333333333,43.6166666666667,36,1,298,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1919.45852082053
21,544,1982-08-15,-65.2833333333333,43.6166666666667,31,NA,1982-09-05,-65.2833333333333,43.6166666666667,30,NA,21,-1,-0.032258064516129,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",316.135413553801
22,550,1982-08-14,-65.2833333333333,43.6166666666667,22,NA,1982-09-21,-65.2833333333333,43.6166666666667,22,2,38,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",552.779043004649
23,561,1982-08-15,-65.2833333333333,43.6166666666667,35,NA,1982-09-05,-65.2833333333333,43.6166666666667,35,NA,21,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",316.135413553801
24,662,1982-09-22,-65.2833333333333,43.6166666666667,42,2,1982-10-05,-65.2833333333333,43.6166666666667,42,2,13,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",182.278410779782
25,697,1982-09-05,-65.2833333333333,43.6166666666667,27,NA,1983-05-13,-65.2833333333333,43.6166666666667,27,2,250,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1412.0604524467
26,718,1982-09-08,-65.2833333333333,43.6166666666667,36,NA,1982-10-05,-65.2833333333333,43.6166666666667,36,1,27,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",376.212761366499
27,731,1982-09-21,-65.2833333333333,43.6166666666667,26,2,1982-10-03,-65.2833333333333,43.6166666666667,26,2,12,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",170.645219280276
28,734,1982-09-21,-65.2833333333333,43.6166666666667,33,2,1983-06-06,-65.2833333333333,43.6166666666667,32,2,258,-1,-0.0303030303030303,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1362.56821535613
29,795,1982-09-05,-65.2833333333333,43.6166666666667,34,NA,1982-09-21,-65.2833333333333,43.6166666666667,33,1,16,-1,-0.0294117647058824,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",236.530375220938
30,858,1985-07-22,-65.2833333333333,43.6166666666667,41,2,1986-07-29,-65.2833333333333,43.6166666666667,47,2,372,6,0.146341463414634,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",2744.06347002406
31,907,1986-07-25,-65.2833333333333,43.6166666666667,39,1,1986-08-05,-65.2833333333333,43.6166666666667,39,1,11,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",162.517536793418
32,922,1986-07-28,-65.2833333333333,43.6166666666667,46,1,1986-08-21,-65.2833333333333,43.6166666666667,46,1,24,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",346.994433116575
33,976,1986-08-01,-65.2833333333333,43.6166666666667,44,2,1986-08-15,-65.2833333333333,43.6166666666667,44,2,14,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",208.273152475136
34,1001,1983-04-07,-65.2833333333333,43.6166666666667,31,1,1986-08-01,-65.2833333333333,43.6166666666667,51,1,1212,20,0.645161290322581,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",8956.40895231486
35,62496,1986-08-06,-65.2833333333333,43.6166666666667,72,2,1986-08-18,-65.2833333333333,43.6166666666667,72,2,12,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",182.007593538503
36,62499,1986-08-06,-65.2833333333333,43.6166666666667,72,1,1986-08-15,-65.2833333333333,43.6166666666667,72,1,9,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",139.694040873415
37,62543,1986-08-06,-65.2833333333333,43.6166666666667,83,2,1986-08-13,-65.2833333333333,43.6166666666667,83,2,7,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",111.559777157331
38,62550,1986-08-06,-65.2833333333333,43.6166666666667,58,2,1986-08-11,-65.2833333333333,43.6166666666667,58,2,5,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",83.5057886615748
39,62553,1986-08-06,-65.2833333333333,43.6166666666667,77,1,1986-08-20,-65.2833333333333,43.6166666666667,76,1,14,-1,-0.012987012987013,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",210.265809956888
40,62577,1986-08-06,-65.2833333333333,43.6166666666667,96,1,1986-08-11,-65.2833333333333,43.6166666666667,96,1,5,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",83.5057886615748
41,62619,1986-08-06,-65.2833333333333,43.6166666666667,89,2,1986-08-11,-65.2833333333333,43.6166666666667,89,2,5,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",83.5057886615748
42,62634,1986-08-06,-65.2833333333333,43.6166666666667,53,1,1986-08-22,-65.2833333333333,43.6166666666667,53,1,16,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",238.542923783097
43,62636,1986-08-06,-65.2833333333333,43.6166666666667,76,2,1986-08-15,-65.2833333333333,43.6166666666667,76,2,9,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",139.694040873415
44,62649,1986-08-06,-65.2833333333333,43.6166666666667,86,1,1986-08-13,-65.3166666666667,43.65,86,1,7,0,0,0,3.57950486489414,3.40950659034869,3.7495031394396,"33W",111.541507097575
45,62682,1986-08-07,-65.2833333333333,43.6166666666667,98,1,1986-08-15,-65.2833333333333,43.6166666666667,98,1,8,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",125.857418378177
46,62719,1986-08-08,-65.2833333333333,43.6166666666667,72,2,1986-08-13,-65.2833333333333,43.6166666666667,72,2,5,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",83.8512486988767
47,62737,1986-08-08,-65.2833333333333,43.6166666666667,52,2,1986-08-18,-65.2833333333333,43.6166666666667,52,2,10,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",154.299065080049
48,62758,1986-08-08,-65.2833333333333,43.6166666666667,90,1,1986-08-13,-65.2833333333333,43.6166666666667,90,1,5,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",83.8512486988767
49,62760,1986-08-08,-65.2833333333333,43.6166666666667,82,2,1986-08-11,-65.2833333333333,43.6166666666667,82,2,3,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",55.7972602031202
50,62769,1986-08-08,-65.2833333333333,43.6166666666667,81,2,1986-08-11,-65.2833333333333,43.6166666666667,81,2,3,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",55.7972602031202
51,4949,1983-08-11,-65.2833333333333,43.6166666666667,38,1,1986-07-23,-65.2833333333333,43.6166666666667,57,1,1077,19,0.5,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",7742.5610091522
52,11322,1986-07-23,-65.2833333333333,43.6166666666667,39,1,1986-08-07,-65.2833333333333,43.6166666666667,42,1,15,3,0.0769230769230769,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",216.535886859866
53,12288,1986-08-11,-65.2833333333333,43.6166666666667,49,1,1986-08-18,-65.2833333333333,43.6166666666667,49,1,7,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",112.493227785432
54,12392,1986-08-14,-65.2833333333333,43.6166666666667,44,2,1986-08-22,-65.2833333333333,43.6166666666667,43,2,8,-1,-0.0227272727272727,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",126.983146625766
55,14011,1986-08-07,-65.2833333333333,43.6166666666667,43,1,1986-08-22,-65.2833333333333,43.6166666666667,43,1,15,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",224.706301287859
56,14436,1986-07-25,-65.2833333333333,43.6166666666667,47,1,1986-08-22,-65.2833333333333,43.6166666666667,54,1,28,7,0.148936170212766,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",401.060460576515
57,14654,1985-08-19,-65.2833333333333,43.6166666666667,44,1,1986-08-08,-65.2833333333333,43.6166666666667,51,1,354,7,0.159090909090909,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",2496.70267323209
58,60002,1984-08-21,-65.2833333333333,43.6166666666667,60,2,1984-08-27,-65.2833333333333,43.6166666666667,60,2,6,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",99.5985701046477
59,60031,1984-08-23,-65.2833333333333,43.6166666666667,62,2,1984-08-29,-65.2833333333333,43.6166666666667,61,2,6,-1,-0.0161290322580645,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",99.5138272001093
60,60046,1984-08-23,-65.2833333333333,43.6166666666667,55,2,1984-08-29,-65.2833333333333,43.6166666666667,55,2,6,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",99.5138272001093
61,60125,1984-08-27,-65.2833333333333,43.6166666666667,53,1,1984-08-29,-65.2833333333333,43.6166666666667,53,1,2,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",42.5973877009965
62,62430,1986-08-04,-65.2833333333333,43.6166666666667,76,1,1986-12-17,-65.2,43.6666666666667,88,1,135,12,0.157894736842105,1,13.2815822085695,3.40950659034869,23.1536578267903,"33W",1478.23337605284
63,62479,1986-08-06,-65.2833333333333,43.6166666666667,82,2,1986-08-11,-65.2833333333333,43.6166666666667,81,2,5,-1,-0.0121951219512195,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",83.5057886615748
64,62487,1986-08-06,-65.2833333333333,43.6166666666667,90,2,1986-08-20,-65.2833333333333,43.6166666666667,89,2,14,-1,-0.0111111111111111,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",210.265809956888
65,1742,1983-06-08,-65.2833333333333,43.6166666666667,23,1,1983-08-10,-65.2833333333333,43.6166666666667,29,1,63,6,0.260869565217391,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",768.999114307166
66,1768,1983-06-06,-65.2833333333333,43.6166666666667,22,2,1983-08-09,-65.2833333333333,43.6166666666667,22,2,64,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",772.228797441543
67,1768,1983-06-06,-65.2833333333333,43.6166666666667,22,2,1983-08-11,-65.2833333333333,43.6166666666667,22,2,66,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",800.576845778087
68,1777,1983-06-06,-65.2833333333333,43.6166666666667,26,2,1983-06-30,-65.2833333333333,43.6166666666667,27,2,24,1,0.0384615384615385,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",250.985696419396
69,1793,1983-06-08,-65.2833333333333,43.6166666666667,22,2,1986-08-20,-65.2833333333333,43.6166666666667,39,2,1169,17,0.772727272727273,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",8897.53045640444
70,1802,1983-06-08,-65.2833333333333,43.6166666666667,33,2,1983-08-10,-65.2833333333333,43.6166666666667,36,2,63,3,0.0909090909090909,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",768.999114307166
71,1829,1983-06-09,-65.2833333333333,43.6166666666667,21,1,1983-08-09,-65.2833333333333,43.6166666666667,21,1,61,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",745.961071538625
72,1829,1983-06-09,-65.2833333333333,43.6166666666667,21,1,1987-08-04,-65.2833333333333,43.6166666666667,40,1,1517,19,0.904761904761905,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",11301.0539894713
73,1840,1983-06-09,-65.2833333333333,43.6166666666667,35,2,1987-07-23,-65.2833333333333,43.6166666666667,61,2,1505,26,0.742857142857143,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",11138.9012579035
74,1841,1983-06-09,-65.2833333333333,43.6166666666667,42,2,1983-08-09,-65.2833333333333,43.6166666666667,45,2,61,3,0.0714285714285714,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",745.961071538625
75,1845,1983-06-09,-65.2833333333333,43.6166666666667,32,2,1983-08-09,-65.2833333333333,43.6166666666667,35,2,61,3,0.09375,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",745.961071538625
76,1855,1983-06-28,-65.2833333333333,43.6166666666667,24,1,1983-10-11,-65.2833333333333,43.6166666666667,26,1,105,2,0.0833333333333333,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1414.9958885698
77,1868,1983-06-28,-65.2833333333333,43.6166666666667,25,2,1983-10-11,-65.2833333333333,43.6166666666667,29,2,105,4,0.16,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1414.9958885698
78,1897,1983-06-29,-65.2833333333333,43.6166666666667,36,2,1983-10-11,-65.2833333333333,43.6166666666667,39,2,104,3,0.0833333333333333,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1403.83293080269
79,1945,1983-06-30,-65.2833333333333,43.6166666666667,24,1,1986-08-06,-65.2833333333333,43.6166666666667,50,1,1133,26,1.08333333333333,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",8478.87641149188
80,1952,1983-06-30,-65.2833333333333,43.6166666666667,29,2,1983-10-26,-65.2833333333333,43.6166666666667,36,2,118,7,0.241379310344828,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1560.33082315047
81,1952,1983-06-30,-65.2833333333333,43.6166666666667,29,2,1987-08-19,-65.2833333333333,43.6166666666667,62,2,1511,33,1.13793103448276,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",11297.9733636075
82,1964,1983-06-30,-65.2833333333333,43.6166666666667,34,2,1986-04-21,-65.2833333333333,43.6166666666667,74,2,1026,40,1.17647058823529,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",7506.26601332068
83,1968,1983-06-30,-65.2833333333333,43.6166666666667,30,1,1986-08-15,-65.2833333333333,43.6166666666667,70,1,1142,40,1.33333333333333,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",8604.73382987005
84,1997,1983-06-30,-65.2833333333333,43.6166666666667,35,2,1984-08-23,-65.2833333333333,43.6166666666667,57,2,420,22,0.628571428571429,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",3427.57612985661
85,4771,1983-07-02,-65.2833333333333,43.6166666666667,31,1,1985-07-24,-65.2833333333333,43.6166666666667,46,1,753,15,0.483870967741935,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",5641.89884269856
86,4786,1983-07-02,-65.2833333333333,43.6166666666667,36,1,1984-08-22,-65.2833333333333,43.6166666666667,52,1,417,16,0.444444444444444,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",3390.49820818422
87,4840,1983-08-09,-65.2833333333333,43.6166666666667,36,1,1984-08-27,-65.2833333333333,43.6166666666667,47,1,384,11,0.305555555555556,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",2965.98722073253
88,4841,1983-08-09,-65.2833333333333,43.6166666666667,30,1,1983-08-11,-65.2833333333333,43.6166666666667,30,1,2,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",42.4803639095717
89,4843,1983-08-09,-65.2833333333333,43.6166666666667,42,2,1983-10-12,-65.2833333333333,43.6166666666667,50,2,64,8,0.19047619047619,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",885.93209299582
90,4852,1983-08-09,-65.2833333333333,43.6166666666667,27,2,1986-08-20,-65.2833333333333,43.6166666666667,41,2,1107,14,0.518518518518518,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",8156.8245041633
91,4856,1983-08-09,-65.2833333333333,43.6166666666667,31,1,1984-08-29,-65.2833333333333,43.6166666666667,37,1,386,6,0.193548387096774,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",2994.37334655417
92,1109,1983-05-09,-65.2833333333333,43.6166666666667,58,2,1983-07-01,-65.2833333333333,43.6166666666667,58,2,53,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",454.793240825885
93,1132,1983-05-09,-65.2833333333333,43.6166666666667,31,2,1983-06-30,-65.2833333333333,43.6166666666667,31,2,52,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",443.321144206923
94,1171,1983-05-09,-65.2833333333333,43.6166666666667,32,1,1983-06-30,-65.2833333333333,43.6166666666667,32,1,52,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",443.321144206923
95,1176,1983-05-09,-65.2833333333333,43.6166666666667,33,2,1986-08-11,-65.2833333333333,43.6166666666667,64,2,1190,31,0.939393939393939,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",8980.49641252403
96,1178,1983-05-09,-65.2833333333333,43.6166666666667,25,2,1986-08-14,-65.2833333333333,43.6166666666667,52,2,1193,27,1.08,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",9022.60859361074
97,1199,1983-05-10,-65.2833333333333,43.6166666666667,41,2,1983-05-12,-65.2833333333333,43.6166666666667,41,2,2,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",16.4707609724173
98,1254,1983-06-03,-65.2833333333333,43.6166666666667,38,1,1983-08-11,-65.2833333333333,43.6166666666667,38,1,69,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",825.748374304625
99,1294,1983-06-03,-65.2833333333333,43.6166666666667,26,1,1984-08-27,-65.2833333333333,43.6166666666667,35,1,451,9,0.346153846153846,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",3749.25523112758
100,1371,1983-05-11,-65.2833333333333,43.6166666666667,28,2,1983-06-06,-65.2833333333333,43.6166666666667,28,2,26,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",190.33478831
101,1383,1983-05-11,-65.2833333333333,43.6166666666667,34,1,1983-06-06,-65.2833333333333,43.6166666666667,32,1,26,-2,-0.0588235294117647,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",190.33478831
102,1393,1983-05-11,-65.2833333333333,43.6166666666667,24,1,1983-05-13,-65.2833333333333,43.6166666666667,24,1,2,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",16.8186091947236
103,1393,1983-05-11,-65.2833333333333,43.6166666666667,24,1,1986-08-18,-65.2833333333333,43.6166666666667,50,1,1195,26,1.08333333333333,1,3.40950659034869,3.40950659034869,3.40950659034869,"33W",9068.36305349536
104,1395,1983-05-11,-65.2833333333333,43.6166666666667,27,1,1983-05-13,-65.2833333333333,43.6166666666667,26,1,2,-1,-0.037037037037037,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",16.8186091947236
105,1395,1983-05-11,-65.2833333333333,43.6166666666667,27,1,1983-06-04,-65.2833333333333,43.6166666666667,26,1,24,-1,-0.037037037037037,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",173.187607477087
106,1404,1983-05-11,-65.2833333333333,43.6166666666667,29,2,1983-06-03,-65.2833333333333,43.6166666666667,29,2,23,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",164.797023872487
107,1451,1983-05-11,-65.2833333333333,43.6166666666667,26,2,1983-06-03,-65.2833333333333,43.6166666666667,26,2,23,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",164.797023872487
108,1455,1983-05-11,-65.2833333333333,43.6166666666667,35,1,1983-06-03,-65.2833333333333,43.6166666666667,35,1,23,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",164.797023872487
109,1468,1983-05-12,-65.2833333333333,43.6166666666667,42,2,1983-07-02,-65.2833333333333,43.6166666666667,42,2,51,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",450.240650859899
110,71,1982-08-11,-65.2833333333333,43.6166666666667,38,NA,1982-09-20,-65.2833333333333,43.6166666666667,38,1,40,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",582.15559174852
111,73,1982-08-11,-65.2833333333333,43.6166666666667,30,NA,1982-09-04,-65.2833333333333,43.6166666666667,30,NA,24,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",359.14717554268
112,95,1982-08-12,-65.2833333333333,43.6166666666667,33,NA,1983-06-28,-65.2833333333333,43.6166666666667,33,2,320,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",2150.16145614927
113,196,1982-08-13,-65.2833333333333,43.6166666666667,32,NA,1983-06-03,-65.2833333333333,43.6166666666667,31,1,294,-1,-0.03125,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",1890.60982897167
114,217,1982-08-18,-65.2833333333333,43.6166666666667,47,NA,1982-09-07,-65.2833333333333,43.6166666666667,46,NA,20,-1,-0.0212765957446809,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",301.378700840683
115,232,1982-08-12,-65.2833333333333,43.6166666666667,34,NA,1982-09-04,-65.2833333333333,43.6166666666667,34,NA,23,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",344.87119291672
116,264,1982-08-12,-65.2833333333333,43.6166666666667,52,NA,1982-09-04,-65.2833333333333,43.6166666666667,52,NA,23,0,0,0,3.40950659034869,3.40950659034869,3.40950659034869,"33W",344.87119291672
117,2012,1986-10-20,-66.3166666666667,43.9833333333333,92,1,1987-05-19,-66.2833333333333,44.25,92,1,211,0,0,0,31.1533143269445,21.2948018843642,41.0118267695248,"34",1003.57596277972
118,2081,1986-10-20,-66.3166666666667,43.9833333333333,97,1,1986-10-21,-66.25,43.9833333333333,97,1,1,0,0,0,22.6442924949878,21.2948018843642,23.9937831056114,"34",22.9152376982374
119,2085,1986-10-20,-66.3166666666667,43.9833333333333,98,2,1986-10-21,-66.25,43.9833333333333,98,2,1,0,0,0,22.6442924949878,21.2948018843642,23.9937831056114,"34",22.9152376982374
120,2136,1986-10-20,-66.3166666666667,43.9833333333333,87,2,1986-10-21,-66.25,43.9833333333333,87,2,1,0,0,0,22.6442924949878,21.2948018843642,23.9937831056114,"34",22.9152376982374
121,1869,1985-10-23,-66.1833333333333,43.9833333333333,95,1,1985-10-24,-66.1833333333333,43.9833333333333,95,1,1,0,0,0,21.3289772205147,21.3289772205147,21.3289772205147,"34",22.7214199418659
122,59565,1983-11-03,-66.25,43.9833333333333,86,2,1984-04-25,-66.3,43.9666666666667,86,2,174,0,0,0,26.6371390191042,23.9937831056114,29.280494932597,"34",809.815937197636
123,59567,1983-11-03,-66.25,43.9833333333333,105,2,1984-04-21,-66.25,43.9833333333333,105,2,170,0,0,0,23.9937831056114,23.9937831056114,23.9937831056114,"34",773.609202018019
124,59599,1983-11-03,-66.25,43.9833333333333,93,2,1983-11-12,-66.2833333333333,43.9833333333333,93,2,9,0,0,0,25.2061927011939,23.9937831056114,26.4186022967765,"34",99.7994507946344
125,59629,1983-11-02,-66.25,43.9833333333333,92,2,1984-03-28,-66.2166666666667,43.9833333333333,92,2,147,0,0,0,19.8527019713999,23.9937831056114,15.7116208371884,"34",686.599303812872
126,59630,1983-11-02,-66.25,43.9833333333333,91,2,1984-05-23,-66.25,43.9833333333333,91,2,203,0,0,0,23.9937831056114,23.9937831056114,23.9937831056114,"34",939.168318312468
127,59689,1983-11-02,-66.25,43.9833333333333,87,2,1984-04-24,-66.25,43.9833333333333,87,2,174,0,0,0,23.9937831056114,23.9937831056114,23.9937831056114,"34",794.92781661223
128,59741,1983-11-02,-66.25,43.9833333333333,95,1,1983-11-13,-66.2833333333333,43.9833333333333,95,1,11,0,0,0,25.2061927011939,23.9937831056114,26.4186022967765,"34",119.748229963956
129,59767,1983-11-02,-66.3166666666667,43.9833333333333,97,1,1983-11-13,-66.25,43.9833333333333,97,1,11,0,0,0,22.6442924949878,21.2948018843642,23.9937831056114,"34",121.15262900941
130,59150,1983-11-04,-66.1833333333333,43.9833333333333,85,2,1984-05-07,-66.3166666666667,43.9833333333333,85,2,185,0,0,0,21.3118895524395,21.3289772205147,21.2948018843642,"34",796.026576462112
131,59181,1983-11-04,-66.1833333333333,43.9833333333333,85,2,1983-11-04,-66.1833333333333,43.9833333333333,84,2,0,-1,-0.0117647058823529,0,21.3289772205147,21.3289772205147,21.3289772205147,"34",10.5019811946372
132,59183,1983-11-04,-66.1833333333333,43.9833333333333,92,2,1984-05-15,-66.2,43.9666666666667,92,2,193,0,0,0,20.6826626986617,21.3289772205147,20.0363481768087,"34",835.609389449508
133,59188,1983-11-04,-66.1833333333333,43.9833333333333,94,2,1984-04-13,-66.2,43.9666666666667,94,2,161,0,0,0,20.6826626986617,21.3289772205147,20.0363481768087,"34",703.437075108498
134,59189,1983-11-04,-66.1833333333333,43.9833333333333,94,1,1983-11-05,-66.1833333333333,43.9833333333333,95,1,1,1,0.0106382978723404,0,21.3289772205147,21.3289772205147,21.3289772205147,"34",20.9110623399451
135,59225,1983-11-04,-66.1833333333333,43.9833333333333,112,1,1983-12-16,-66.2,43.9666666666667,112,1,42,0,0,0,20.6826626986617,21.3289772205147,20.0363481768087,"34",364.485626486834
136,59235,1983-11-04,-66.1833333333333,43.9833333333333,83,1,1983-12-03,-66.3166666666667,43.9833333333333,83,1,29,0,0,0,21.3118895524395,21.3289772205147,21.2948018843642,"34",272.951198513479
137,59244,1983-11-04,-66.1833333333333,43.9833333333333,87,2,1984-03-29,-66.1833333333333,44,87,2,146,0,0,0,15.4662212538987,21.3289772205147,9.6034652872827,"34",665.411220071333
138,59264,1983-11-04,-66.2166666666667,43.9833333333333,84,2,1984-05-07,-66.2166666666667,43.9833333333333,84,2,185,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",798.770253611195
139,59269,1983-11-04,-66.2166666666667,43.9833333333333,89,2,1984-05-09,-66.2166666666667,43.9833333333333,89,2,187,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",809.296236155897
140,59288,1983-11-04,-66.2166666666667,43.9833333333333,104,1,1984-04-07,-66.2166666666667,43.9833333333333,104,1,155,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",687.061240431853
141,59354,1983-11-03,-66.2166666666667,43.9833333333333,87,1,1984-05-21,-66.2166666666667,43.9833333333333,87,1,200,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",892.979456902831
142,59380,1983-11-03,-66.2166666666667,43.9833333333333,90,1,1984-05-22,-66.2166666666667,43.9833333333333,90,1,201,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",899.794474618111
143,59441,1983-11-03,-66.2166666666667,43.9833333333333,90,1,1983-12-02,-66.3166666666667,43.9833333333333,90,1,29,0,0,0,18.5032113607763,15.7116208371884,21.2948018843642,"34",281.72429236306
144,59445,1983-11-03,-66.2166666666667,43.9833333333333,88,1,1984-05-25,-66.2166666666667,43.9833333333333,88,1,204,0,0,0,15.7116208371884,15.7116208371884,15.7116208371884,"34",920.960325651906
